mega_cd,mega_nm,cty_cd,cty_nm,admi_cd,admi_nm,land_area
"27","대구광역시","27110","중구","27110565","성내1동",0.774523184782848
"41","경기도","41390","시흥시","41390640","능곡동",4.33144507032616
"41","경기도","41390","시흥시","41390581","군자동",8.14564482365437
"41","경기도","41390","시흥시","41390582","월곶동",8.54891573268269
"41","경기도","41390","시흥시","41390630","연성동",9.24850034261356
"41","경기도","41390","시흥시","41390631","장곡동",4.11100514926792
"44","충청남도","44790","청양군","44790320","대치면",74.4329610848213
"44","충청남도","44790","청양군","44790330","정산면",62.1333688788755
"44","충청남도","44790","청양군","44790340","목면",34.4202859968062
"44","충청남도","44790","청양군","44790350","청남면",35.5994933490821
"44","충청남도","44790","청양군","44790360","장평면",50.9028097851853
"27","대구광역시","27110","중구","27110640","남산1동",0.383831561041645
"44","충청남도","44790","청양군","44790370","남양면",58.8219286790855
"44","충청남도","44790","청양군","44790380","화성면",42.2640410148749
"41","경기도","41390","시흥시","41390597","배곧2동",2.42794560438247
"41","경기도","41390","시흥시","41390650","거북섬동",6.85331049821675
"41","경기도","41410","군포시","41410510","군포1동",3.30264751610605
"41","경기도","41410","군포시","41410520","군포2동",3.27797338813121
"44","충청남도","44800","홍성군","44800256","홍북읍",44.5938456999408
"44","충청남도","44800","홍성군","44800320","금마면",34.0040344740816
"44","충청남도","44133","천안시 서북구","44133567","불당2동",2.28483427046852
"44","충청남도","44150","공주시","44150250","유구읍",101.051396992789
"44","충청남도","44150","공주시","44150310","이인면",62.9660025190671
"41","경기도","41410","군포시","41410570","재궁동",0.852421753547924
"44","충청남도","44800","홍성군","44800350","은하면",30.8081718638091
"44","충청남도","44800","홍성군","44800360","결성면",29.3581045585985
"41","경기도","41410","군포시","41410580","오금동",1.08791472057858
"44","충청남도","44800","홍성군","44800380","갈산면",54.3664540669882
"44","충청남도","44800","홍성군","44800390","구항면",36.6451656189358
"44","충청남도","44810","예산군","44810250","예산읍",43.0296605987868
"44","충청남도","44810","예산군","44810253","삽교읍",49.6995787101475
"44","충청남도","44810","예산군","44810310","대술면",60.7851805450617
"44","충청남도","44810","예산군","44810320","신양면",61.8689878439339
"44","충청남도","44810","예산군","44810330","광시면",58.1250056035947
"44","충청남도","44810","예산군","44810340","대흥면",35.8538537830392
"44","충청남도","44810","예산군","44810350","응봉면",26.2227159627761
"44","충청남도","44810","예산군","44810360","덕산면",59.7603536159731
"44","충청남도","44810","예산군","44810370","봉산면",35.202091737612
"44","충청남도","44810","예산군","44810380","고덕면",44.686236605628
"44","충청남도","44810","예산군","44810390","신암면",35.6487075799857
"44","충청남도","44810","예산군","44810400","오가면",32.2532720583302
"44","충청남도","44825","태안군","44825250","태안읍",87.7055396584312
"44","충청남도","44825","태안군","44825253","안면읍",96.6977525792227
"44","충청남도","44825","태안군","44825320","남면",64.089133454579
"44","충청남도","44825","태안군","44825330","근흥면",54.07077049745
"44","충청남도","44825","태안군","44825340","소원면",73.2269033875285
"44","충청남도","44825","태안군","44825350","원북면",80.4471799752392
"44","충청남도","44825","태안군","44825360","이원면",51.430152594272
"52","전북특별자치도","52130","군산시","52130250","옥구읍",38.224743018121
"52","전북특별자치도","52130","군산시","52130310","옥산면",16.7041193669156
"52","전북특별자치도","52130","군산시","52130320","회현면",38.3160210159971
"52","전북특별자치도","52130","군산시","52130330","임피면",21.9169901886857
"27","대구광역시","27140","동구","27140720","안심1동",3.30255226604322
"27","대구광역시","27140","동구","27140742","안심3동",5.94474062083689
"27","대구광역시","27140","동구","27140747","안심4동",2.61572867781118
"27","대구광역시","27170","서구","27170675","상중이동",6.74385035646405
"41","경기도","41410","군포시","41410590","수리동",2.9912769134839
"44","충청남도","44150","공주시","44150320","탄천면",64.1648634399598
"44","충청남도","44150","공주시","44150330","계룡면",83.8573069771328
"44","충청남도","44150","공주시","44150340","반포면",59.9230528946358
"44","충청남도","44150","공주시","44150360","의당면",51.2338060982314
"41","경기도","41410","군포시","41410600","궁내동",1.68882683918429
"41","경기도","41410","군포시","41410610","대야동",12.849888281434
"41","경기도","41410","군포시","41410630","송부동",5.55313134374413
"41","경기도","41430","의왕시","41430510","고천동",8.87328737505001
"41","경기도","41430","의왕시","41430520","부곡동",11.2088478303321
"41","경기도","41430","의왕시","41430530","오전동",6.7384316357593
"41","경기도","41430","의왕시","41430540","내손1동",1.99472276132668
"41","경기도","41430","의왕시","41430550","내손2동",1.40971152186753
"41","경기도","41430","의왕시","41430560","청계동",23.6381581054987
"41","경기도","41450","하남시","41450510","천현동",34.5096334894979
"52","전북특별자치도","52140","익산시","52140350","성당면",19.3739950589845
"52","전북특별자치도","52140","익산시","52140360","용안면",25.7374037852033
"52","전북특별자치도","52140","익산시","52140370","낭산면",34.875470318387
"52","전북특별자치도","52140","익산시","52140380","망성면",31.8514076775274
"52","전북특별자치도","52140","익산시","52140390","여산면",36.6300363109205
"52","전북특별자치도","52140","익산시","52140400","금마면",28.4894892346418
"52","전북특별자치도","52140","익산시","52140410","왕궁면",46.2086865184709
"52","전북특별자치도","52140","익산시","52140420","춘포면",29.1940104277975
"52","전북특별자치도","52140","익산시","52140430","삼기면",23.2963077802632
"52","전북특별자치도","52140","익산시","52140440","용동면",16.6570663833462
"52","전북특별자치도","52140","익산시","52140520","중앙동",0.87331122264136
"52","전북특별자치도","52140","익산시","52140530","평화동",6.84590426875905
"52","전북특별자치도","52140","익산시","52140560","인화동",2.21899204511526
"52","전북특별자치도","52140","익산시","52140570","동산동",12.2713970311654
"52","전북특별자치도","52140","익산시","52140580","마동",1.4785472759747
"52","전북특별자치도","52140","익산시","52140595","남중동",1.73066359625506
"52","전북특별자치도","52140","익산시","52140610","모현동",3.48101817510435
"51","강원특별자치도","51760","평창군","51760340","봉평면",217.117371614583
"51","강원특별자치도","51810","인제군","51810250","인제읍",315.461387702682
"51","강원특별자치도","51810","인제군","51810320","북면",346.869932445064
"51","강원특별자치도","51810","인제군","51810330","기린면",274.477527987495
"51","강원특별자치도","51810","인제군","51810340","서화면",263.782916244364
"51","강원특별자치도","51810","인제군","51810350","상남면",196.834737217963
"51","강원특별자치도","51820","고성군","51820340","수동면",141.956721460637
"43","충청북도","43150","제천시","43150320","청풍면",92.1615645378149
"27","대구광역시","27140","동구","27140541","신암5동",0.525912940407168
"52","전북특별자치도","52180","정읍시","52180410","옹동면",40.3893440847504
"52","전북특별자치도","52180","정읍시","52180420","칠보면",50.0316076010162
"52","전북특별자치도","52180","정읍시","52180430","산내면",65.8838416478949
"52","전북특별자치도","52180","정읍시","52180440","산외면",63.6585439791812
"52","전북특별자치도","52180","정읍시","52180510","수성동",5.90816384877524
"52","전북특별자치도","52180","정읍시","52180520","장명동",6.77808073319337
"52","전북특별자치도","52180","정읍시","52180535","내장상동",45.6618721168957
"52","전북특별자치도","52180","정읍시","52180545","시기동",0.543279733887629
"27","대구광역시","27260","수성구","27260550","만촌1동",2.78534380613362
"27","대구광역시","27260","수성구","27260560","만촌2동",1.77595420050667
"27","대구광역시","27230","북구","27230510","고성동",0.52771801171046
"52","전북특별자치도","52190","남원시","52190420","이백면",43.4915229783088
"52","전북특별자치도","52190","남원시","52190470","인월면",36.411248365763
"52","전북특별자치도","52190","남원시","52190450","아영면",35.3309742960442
"52","전북특별자치도","52190","남원시","52190460","산내면",103.420317056283
"27","대구광역시","27260","수성구","27260680","고산2동",24.5107637728141
"27","대구광역시","27140","동구","27140555","신천1·2동",0.445348792665763
"52","전북특별자치도","52210","김제시","52210460","광활면",31.9786999779923
"52","전북특별자치도","52210","김제시","52210510","요촌동",11.0896250294579
"52","전북특별자치도","52210","김제시","52210520","신풍동",22.9798205683206
"52","전북특별자치도","52210","김제시","52210540","검산동",14.2780858324584
"52","전북특별자치도","52210","김제시","52210580","교월동",27.8852946825992
"27","대구광역시","27230","북구","27230671","복현1동",0.457796014334266
"52","전북특별자치도","52750","임실군","52750370","삼계면",53.885517288842
"41","경기도","41450","하남시","41450520","신장1동",0.207503330295082
"41","경기도","41450","하남시","41450530","신장2동",4.33526883061794
"41","경기도","41450","하남시","41450540","덕풍1동",0.938084847728482
"47","경상북도","47250","상주시","47250520","남원동",27.7142420283475
"47","경상북도","47250","상주시","47250530","북문동",14.4003317804128
"47","경상북도","47250","상주시","47250540","계림동",11.6398370120446
"52","전북특별자치도","52750","임실군","52750380","관촌면",53.3236021260827
"52","전북특별자치도","52750","임실군","52750390","강진면",50.5735816767491
"52","전북특별자치도","52750","임실군","52750400","덕치면",42.0904768312943
"52","전북특별자치도","52750","임실군","52750410","지사면",17.6683290217206
"52","전북특별자치도","52770","순창군","52770250","순창읍",21.2255489536054
"27","대구광역시","27710","달성군","27710256","다사읍",36.1807448637052
"27","대구광역시","27710","달성군","27710330","하빈면",38.7926566302188
"47","경상북도","47250","상주시","47250560","동성동",11.7112656154852
"47","경상북도","47250","상주시","47250570","신흥동",25.4532699886199
"27","대구광역시","27140","동구","27140570","신천3동",0.740766486691613
"41","경기도","41450","하남시","41450550","덕풍2동",0.486010455587497
"41","경기도","41450","하남시","41450560","덕풍3동",2.16887795646728
"41","경기도","41450","하남시","41450590","춘궁동",14.4929562647457
"52","전북특별자치도","52790","고창군","52790370","성송면",36.1844597643449
"52","전북특별자치도","52790","고창군","52790380","대산면",43.7478865940968
"52","전북특별자치도","52790","고창군","52790390","심원면",41.243817239519
"52","전북특별자치도","52790","고창군","52790400","흥덕면",34.1117493370097
"52","전북특별자치도","52790","고창군","52790410","성내면",30.7238094498386
"52","전북특별자치도","52790","고창군","52790420","신림면",40.7164385313069
"52","전북특별자치도","52800","부안군","52800380","백산면",36.4933635958487
"52","전북특별자치도","52800","부안군","52800390","상서면",51.6989374525616
"52","전북특별자치도","52800","부안군","52800400","하서면",52.6881684426939
"46","전라남도","46130","여수시","46130800","여천동",7.4756577202748
"46","전라남도","46150","순천시","46150320","서면",103.253758920177
"46","전라남도","46730","구례군","46730360","용방면",24.5766160004808
"46","전라남도","46730","구례군","46730370","산동면",99.0708076395264
"46","전라남도","46780","보성군","46780350","복내면",66.9630566664783
"46","전라남도","46780","보성군","46780360","문덕면",59.5678160187823
"46","전라남도","46780","보성군","46780370","조성면",45.0489466327004
"46","전라남도","46780","보성군","46780380","득량면",74.09214159094
"46","전라남도","46810","강진군","46810310","군동면",60.4740781360607
"46","전라남도","46810","강진군","46810320","칠량면",60.2553170873673
"46","전라남도","46830","영암군","46830310","덕진면",26.2035263759022
"46","전라남도","46840","무안군","46840370","운남면",35.9034765866308
"46","전라남도","46860","함평군","46860250","함평읍",40.1384524151475
"46","전라남도","46860","함평군","46860310","손불면",54.4707387981794
"46","전라남도","46860","함평군","46860320","신광면",40.7803736194018
"29","광주광역시","29155","남구","29155710","효덕동",6.67657082092459
"46","전라남도","46870","영광군","46870253","백수읍",89.0632930041988
"46","전라남도","46870","영광군","46870256","홍농읍",38.8577403828468
"46","전라남도","46870","영광군","46870310","대마면",34.9078487032189
"46","전라남도","46890","완도군","46890370","금당면",15.0201835455304
"46","전라남도","46890","완도군","46890380","보길면",34.7194777230507
"46","전라남도","46890","완도군","46890390","생일면",16.0038166721144
"46","전라남도","46900","진도군","46900250","진도읍",44.3252864970611
"46","전라남도","46900","진도군","46900310","군내면",64.1308909973589
"46","전라남도","46900","진도군","46900320","고군면",48.7714541127379
"46","전라남도","46900","진도군","46900330","의신면",67.1588783175675
"46","전라남도","46900","진도군","46900340","임회면",70.9440381130707
"26","부산광역시","26230","부산진구","26230600","전포1동",1.65844138523454
"26","부산광역시","26170","동구","26170570","수정2동",0.943323360608972
"26","부산광역시","26290","남구","26290645","우암동",1.42995788589561
"26","부산광역시","26320","북구","26320510","구포1동",1.14786225563566
"11","서울특별시","11710","송파구","11710566","오륜동",3.08269230039483
"26","부산광역시","26410","금정구","26410635","선두구동",12.0811499512599
"26","부산광역시","26290","남구","26290540","대연4동",1.0005065704016
"26","부산광역시","26440","강서구","26440530","강동동",18.5038493966587
"26","부산광역시","26440","강서구","26440550","가락동",18.9570512931049
"26","부산광역시","26440","강서구","26440560","녹산동",57.4154497457778
"26","부산광역시","26440","강서구","26440580","가덕도동",27.550690640937
"26","부산광역시","26440","강서구","26440535","명지1동",12.4258957584969
"26","부산광역시","26440","강서구","26440545","명지2동",3.83099609201746
"48","경상남도","48220","통영시","48220250","산양읍",40.3542422960968
"48","경상남도","48250","김해시","48250360","상동면",68.6485218028389
"48","경상남도","48250","김해시","48250370","대동면",48.644549858978
"48","경상남도","48250","김해시","48250510","동상동",1.73631908304924
"48","경상남도","48730","함안군","48730330","법수면",34.548536995993
"48","경상남도","48730","함안군","48730340","대산면",47.449357454909
"48","경상남도","48730","함안군","48730350","칠서면",35.8834398195489
"48","경상남도","48730","함안군","48730360","칠북면",32.2846939342013
"48","경상남도","48740","창녕군","48740410","길곡면",27.4627788383833
"48","경상남도","48740","창녕군","48740420","부곡면",39.6545214384929
"48","경상남도","48820","고성군","48820250","고성읍",44.1565518088407
"48","경상남도","48820","고성군","48820380","개천면",40.3896880518496
"48","경상남도","48820","고성군","48820390","구만면",21.5806194388587
"48","경상남도","48890","합천군","48890380","덕곡면",26.7516693648226
"11","서울특별시","11110","종로구","11110530","사직동",1.15767130093649
"11","서울특별시","11140","중구","11140650","신당5동",0.319464396083671
"26","부산광역시","26710","기장군","26710330","철마면",54.229298797405
"11","서울특별시","11170","용산구","11170570","원효로2동",0.708448693867827
"11","서울특별시","11170","용산구","11170580","효창동",0.44574811654914
"31","울산광역시","31170","동구","31170580","남목1동",3.03354477412295
"48","경상남도","48270","밀양시","48270390","청도면",57.7737204027733
"48","경상남도","48270","밀양시","48270510","내일동",12.1428058461375
"48","경상남도","48330","양산시","48330570","덕계동",13.3100373545262
"48","경상남도","48330","양산시","48330510","중앙동",11.8216756232413
"11","서울특별시","11215","광진구","11215860","구의2동",1.38697186112083
"11","서울특별시","11290","성북구","11290610","보문동",0.552588387720493
"11","서울특별시","11290","성북구","11290620","정릉1동",0.411654256420262
"11","서울특별시","11305","강북구","11305615","수유1동",1.64871880033734
"27","대구광역시","27710","달성군","27710265","현풍읍",25.115433313501
"27","대구광역시","27710","달성군","27710310","가창면",109.890379418491
"27","대구광역시","27710","달성군","27710380","구지면",38.8745384907942
"31","울산광역시","31110","중구","31110510","학성동",0.932097781772346
"31","울산광역시","31110","중구","31110520","반구1동",1.11237493175328
"31","울산광역시","31110","중구","31110530","반구2동",0.507060586939453
"31","울산광역시","31110","중구","31110555","복산동",1.45367156169754
"31","울산광역시","31110","중구","31110590","우정동",1.49526199714105
"31","울산광역시","31110","중구","31110600","태화동",5.63357944790417
"11","서울특별시","11305","강북구","11305555","송천동",0.929209327919174
"11","서울특별시","11305","강북구","11305575","삼각산동",0.62144131099788
"11","서울특별시","11305","강북구","11305645","우이동",10.5797901339778
"11","서울특별시","11305","강북구","11305660","인수동",2.9957549510373
"11","서울특별시","11320","도봉구","11320660","쌍문1동",1.17488557211007
"31","울산광역시","31200","북구","31200540","강동동",61.2188868527793
"31","울산광역시","31200","북구","31200560","효문동",16.2735885084814
"11","서울특별시","11140","중구","11140665","동화동",0.326798395959248
"11","서울특별시","11170","용산구","11170555","청파동",0.885524084645041
"11","서울특별시","11170","용산구","11170560","원효로1동",0.588618240401222
"11","서울특별시","11170","용산구","11170625","한강로동",2.86767594983243
"11","서울특별시","11170","용산구","11170685","한남동",3.02961472205096
"11","서울특별시","11200","성동구","11200520","왕십리2동",0.372143455613431
"11","서울특별시","11200","성동구","11200670","성수2가1동",1.18406103553147
"11","서울특별시","11200","성동구","11200645","옥수동",1.92074199835678
"11","서울특별시","11230","동대문구","11230730","휘경2동",1.11275744429422
"11","서울특별시","11260","중랑구","11260590","상봉2동",0.676924923789936
"11","서울특별시","11260","중랑구","11260600","중화1동",0.641000876607658
"11","서울특별시","11260","중랑구","11260610","중화2동",1.0161759495089
"11","서울특별시","11290","성북구","11290555","삼선동",0.9255283512051
"11","서울특별시","11290","성북구","11290575","동선동",0.72425773549015
"11","서울특별시","11290","성북구","11290705","종암동",1.40346229812084
"11","서울특별시","11290","성북구","11290810","석관동",1.70375867253279
"11","서울특별시","11320","도봉구","11320522","도봉2동",1.11817920748944
"11","서울특별시","11350","노원구","11350619","중계본동",2.18155630885217
"28","인천광역시","28260","서구","28260542","가정1동",2.49708457987205
"11","서울특별시","11530","구로구","11530530","구로2동",1.70211480071895
"11","서울특별시","11530","구로구","11530740","개봉1동",1.31936458677318
"11","서울특별시","11530","구로구","11530780","오류2동",3.05881187068953
"11","서울특별시","11530","구로구","11530800","항동",1.44590245772158
"11","서울특별시","11545","금천구","11545510","가산동",2.51101969477357
"11","서울특별시","11545","금천구","11545610","독산1동",2.06041363717198
"11","서울특별시","11545","금천구","11545620","독산2동",0.616755325164239
"11","서울특별시","11380","은평구","11380530","불광2동",1.39505825556825
"11","서울특별시","11380","은평구","11380600","응암3동",0.752218786717617
"11","서울특별시","11410","서대문구","11410660","홍은1동",1.59757323011426
"11","서울특별시","11560","영등포구","11560660","신길4동",0.322364426258322
"11","서울특별시","11590","동작구","11590660","대방동",1.54376307050149
"28","인천광역시","28710","강화군","28710400","교동면",47.0269651160323
"28","인천광역시","28710","강화군","28710360","내가면",29.8644248307449
"28","인천광역시","28710","강화군","28710370","하점면",36.3695217556122
"36","세종특별자치시","36110","세종시","36110380","전동면",57.5510825672831
"36","세종특별자치시","36110","세종시","36110390","소정면",16.6274088042707
"36","세종특별자치시","36110","세종시","36110525","해밀동",8.44868193014871
"28","인천광역시","28200","남동구","28200530","간석1동",0.94636211360521
"28","인천광역시","28200","남동구","28200560","만수1동",0.756337308558082
"28","인천광역시","28200","남동구","28200710","논현고잔동",10.9736455246301
"28","인천광역시","28200","남동구","28200650","장수서창동",11.4268566811534
"28","인천광역시","28200","남동구","28200655","서창2동",2.51202117735981
"28","인천광역시","28237","부평구","28237510","부평1동",1.09593426671425
"28","인천광역시","28237","부평구","28237520","부평2동",2.34069818270313
"28","인천광역시","28237","부평구","28237580","산곡2동",0.813066462230224
"28","인천광역시","28237","부평구","28237646","삼산1동",1.96793672157733
"41","경기도","41290","과천시","41290550","과천동",10.7702021595803
"30","대전광역시","30110","동구","30110530","효동",2.42704577154539
"30","대전광역시","30110","동구","30110551","판암1동",5.26592542347286
"30","대전광역시","30110","동구","30110552","판암2동",0.789212108313834
"30","대전광역시","30110","동구","30110560","용운동",3.48601533776266
"30","대전광역시","30110","동구","30110590","자양동",1.1503487256381
"30","대전광역시","30110","동구","30110620","가양1동",0.988929705022534
"41","경기도","41310","구리시","41310541","교문1동",10.0237781068735
"41","경기도","41370","오산시","41370543","신장1동",3.32528889947086
"41","경기도","41370","오산시","41370546","신장2동",3.61423223504627
"41","경기도","41370","오산시","41370550","세마동",13.7170100963872
"41","경기도","41450","하남시","41450580","감북동",4.50646946177624
"41","경기도","41461","용인시 처인구","41461350","백암면",65.6620692122581
"41","경기도","41461","용인시 처인구","41461360","양지면",57.6468343108123
"41","경기도","41463","용인시 기흥구","41463586","상하동",5.51444681043988
"41","경기도","41463","용인시 기흥구","41463510","신갈동",4.84672018829586
"41","경기도","41463","용인시 기흥구","41463516","영덕1동",3.6172781017043
"41","경기도","41550","안성시","41550520","안성2동",10.121451661149
"41","경기도","41550","안성시","41550530","안성3동",8.23783389223872
"41","경기도","41570","김포시","41570250","통진읍",29.3917551142438
"41","경기도","41570","김포시","41570253","고촌읍",24.9322912247499
"41","경기도","41590","화성시","41590320","비봉면",38.7093882381025
"41","경기도","41590","화성시","41590330","마도면",34.2582701700566
"41","경기도","41590","화성시","41590340","송산면",108.619262569753
"41","경기도","41590","화성시","41590350","서신면",47.5343484370803
"41","경기도","41590","화성시","41590360","팔탄면",50.8838655211241
"41","경기도","41590","화성시","41590370","장안면",68.0451354268059
"41","경기도","41590","화성시","41590400","양감면",31.0417149670907
"41","경기도","41590","화성시","41590410","정남면",40.6123667386252
"41","경기도","41210","광명시","41210600","철산2동",0.61630190546912
"41","경기도","41650","포천시","41650390","영북면",81.7837698361031
"41","경기도","41650","포천시","41650400","관인면",70.0049032489319
"41","경기도","41650","포천시","41650410","화현면",43.4727158139727
"41","경기도","41670","여주시","41670520","중앙동",17.7698368662534
"41","경기도","41820","가평군","41820325","청평면",112.013999146454
"41","경기도","41820","가평군","41820330","상면",99.8574256169537
"41","경기도","41820","가평군","41820350","북면",229.667839798195
"41","경기도","41820","가평군","41820345","조종면",112.619096429208
"41","경기도","41830","양평군","41830400","용문면",102.24897198085
"41","경기도","41830","양평군","41830410","개군면",32.258729854793
"51","강원특별자치도","51110","춘천시","51110250","신북읍",57.0267221394447
"30","대전광역시","30110","동구","30110665","성남동",0.802136460180477
"30","대전광역시","30110","동구","30110695","삼성동",1.32431079648471
"30","대전광역시","30140","중구","30140535","은행선화동",1.48822662264185
"30","대전광역시","30140","중구","30140550","목동",0.714994472495222
"51","강원특별자치도","51780","철원군","51780253","김화읍",87.9537703436743
"51","강원특별자치도","51780","철원군","51780256","갈말읍",171.881499828153
"51","강원특별자치도","51780","철원군","51780259","동송읍",127.401820582388
"30","대전광역시","30140","중구","30140655","용두동",0.769917692361678
"51","강원특별자치도","51790","화천군","51790250","화천읍",291.671308049552
"51","강원특별자치도","51790","화천군","51790310","간동면",127.802227861388
"43","충청북도","43130","충주시","43130335","대소원면",62.0988680037973
"43","충청북도","43130","충주시","43130385","중앙탑면",47.5984786607092
"43","충청북도","43130","충주시","43130625","칠금·금릉동",5.78476581412628
"43","충청북도","43150","제천시","43150560","용두동",16.8746762768227
"43","충청북도","43150","제천시","43150590","청전동",2.77133846332507
"43","충청북도","43150","제천시","43150605","화산동",12.9972147371932
"43","충청북도","43150","제천시","43150537","남현동",0.856775071851638
"43","충청북도","43111","청주시 상당구","43111310","낭성면",59.3027155590542
"43","충청북도","43730","옥천군","43730380","군북면",67.202864012754
"43","충청북도","43740","영동군","43740250","영동읍",101.540894252324
"43","충청북도","43740","영동군","43740310","용산면",67.5588409703888
"43","충청북도","43760","괴산군","43760370","청안면",70.7719914715015
"43","충청북도","43760","괴산군","43760390","사리면",50.4667839127363
"43","충청북도","43760","괴산군","43760400","소수면",46.4489104554272
"43","충청북도","43760","괴산군","43760410","불정면",60.4465715142983
"43","충청북도","43770","음성군","43770250","음성읍",86.0859998706056
"43","충청북도","43770","음성군","43770253","금왕읍",71.1389883967841
"30","대전광역시","30170","서구","30170560","괴정동",1.25842057002618
"44","충청남도","44200","아산시","44200360","둔포면",41.3058087168406
"44","충청남도","44200","아산시","44200370","영인면",56.3789300035954
"44","충청남도","44200","아산시","44200610","온양5동",12.6371206451761
"44","충청남도","44200","아산시","44200620","온양6동",10.7181649831223
"44","충청남도","44250","계룡시","44250315","엄사면",17.954559627717
"44","충청남도","44250","계룡시","44250330","신도안면",27.3763154744784
"44","충청남도","44250","계룡시","44250510","금암동",2.7668242933299
"44","충청남도","44270","당진시","44270250","합덕읍",51.1095626774559
"44","충청남도","44270","당진시","44270253","송악읍",80.9691565281587
"44","충청남도","44760","부여군","44760250","부여읍",59.5066563169746
"44","충청남도","44760","부여군","44760380","남면",20.9676413258296
"44","충청남도","44760","부여군","44760420","장암면",47.8932900685362
"44","충청남도","44760","부여군","44760430","세도면",41.407091488817
"44","충청남도","44760","부여군","44760450","초촌면",27.7319174918131
"44","충청남도","44770","서천군","44770320","화양면",31.5489410799598
"44","충청남도","44770","서천군","44770330","기산면",20.9364922726472
"44","충청남도","44770","서천군","44770410","서면",34.3030442696605
"41","경기도","41111","수원시 장안구","41111580","영화동",1.28145857739236
"41","경기도","41111","수원시 장안구","41111591","송죽동",1.6751284961753
"44","충청남도","44790","청양군","44790250","청양읍",36.1520557988037
"44","충청남도","44790","청양군","44790310","운곡면",46.7632518609255
"41","경기도","41360","남양주시","41360570","별내동",18.6874031136506
"41","경기도","41113","수원시 권선구","41113560","서둔동",5.44148026996362
"41","경기도","41113","수원시 권선구","41113650","구운동",1.94100011591308
"44","충청남도","44790","청양군","44790390","비봉면",37.8634475397776
"44","충청남도","44800","홍성군","44800250","홍성읍",30.3963262260762
"44","충청남도","44800","홍성군","44800330","홍동면",37.8441168872854
"44","충청남도","44800","홍성군","44800340","장곡면",54.8728975590275
"41","경기도","41410","군포시","41410540","산본1동",0.689156785723913
"44","충청남도","44800","홍성군","44800370","서부면",55.7643857400023
"52","전북특별자치도","52130","군산시","52130340","서수면",24.2010052735043
"52","전북특별자치도","52130","군산시","52130350","대야면",37.6918347643091
"52","전북특별자치도","52130","군산시","52130360","개정면",16.8263484696363
"52","전북특별자치도","52130","군산시","52130370","성산면",27.1940713878304
"52","전북특별자치도","52130","군산시","52130380","나포면",31.0051790517763
"52","전북특별자치도","52130","군산시","52130400","옥서면",20.8082236854708
"52","전북특별자치도","52130","군산시","52130515","해신동",3.23438545785843
"52","전북특별자치도","52140","익산시","52140620","송학동",1.48326665157067
"52","전북특별자치도","52140","익산시","52140656","신동",12.4097526938698
"52","전북특별자치도","52140","익산시","52140646","영등1동",1.70456358765821
"52","전북특별자치도","52140","익산시","52140670","팔봉동",21.6394850581301
"52","전북특별자치도","52140","익산시","52140690","삼성동",12.8151832714598
"47","경상북도","47280","문경시","47280250","문경읍",155.511882825865
"47","경상북도","47280","문경시","47280253","가은읍",153.349315196891
"47","경상북도","47280","문경시","47280590","점촌3동",9.02624534558969
"47","경상북도","47280","문경시","47280600","점촌4동",29.7389309304473
"41","경기도","41480","파주시","41480350","광탄면",65.6770777456394
"41","경기도","41500","이천시","41500360","모가면",41.0679770987191
"41","경기도","41500","이천시","41500370","설성면",51.75328386585
"41","경기도","41630","양주시","41630330","광적면",48.4170512512592
"51","강원특별자치도","51130","원주시","51130370","흥업면",59.2046975354513
"51","강원특별자치도","51130","원주시","51130380","판부면",68.0291726426034
"51","강원특별자치도","51130","원주시","51130390","신림면",127.696440574819
"51","강원특별자치도","51130","원주시","51130635","봉산동",7.24182729216722
"51","강원특별자치도","51800","양구군","51800315","국토정중앙면",134.999185353017
"43","충청북도","43720","보은군","43720340","탄부면",31.5515143901414
"41","경기도","41220","평택시","41220310","진위면",33.9416698172584
"41","경기도","41220","평택시","41220320","서탄면",28.5328686779827
"41","경기도","41220","평택시","41220330","고덕면",22.1668913445478
"41","경기도","41220","평택시","41220340","오성면",32.4844696277944
"41","경기도","41220","평택시","41220370","현덕면",46.3649265200805
"44","충청남도","44150","공주시","44150370","정안면",108.474710322988
"44","충청남도","44150","공주시","44150380","우성면",79.9368510009489
"52","전북특별자치도","52140","익산시","52140320","황등면",27.760353770634
"52","전북특별자치도","52140","익산시","52140330","함라면",22.7735682702229
"52","전북특별자치도","52140","익산시","52140340","웅포면",32.7825250443753
"47","경상북도","47250","상주시","47250440","은척면",54.032100025531
"47","경상북도","47250","상주시","47250450","공검면",39.3998027179035
"47","경상북도","47250","상주시","47250460","이안면",52.5109827108168
"47","경상북도","47250","상주시","47250470","화남면",54.5725075689402
"27","대구광역시","27140","동구","27140615","도평동",21.2736747710646
"41","경기도","41171","안양시 만안구","41171530","안양3동",0.727658699880024
"51","강원특별자치도","51230","삼척시","51230530","교동",9.63440826175787
"51","강원특별자치도","51230","삼척시","51230540","정라동",3.06926236335929
"51","강원특별자치도","51750","영월군","51750250","영월읍",172.005059026039
"51","강원특별자치도","51750","영월군","51750253","상동읍",139.642452073534
"51","강원특별자치도","51750","영월군","51750330","북면",110.837704910868
"51","강원특별자치도","51770","정선군","51770253","고한읍",52.7912192890311
"51","강원특별자치도","51770","정선군","51770256","사북읍",46.6799974135698
"51","강원특별자치도","51770","정선군","51770259","신동읍",118.874570758282
"51","강원특별자치도","51770","정선군","51770320","남면",130.63912394031
"51","강원특별자치도","51770","정선군","51770340","북평면",140.223986601162
"43","충청북도","43800","단양군","43800250","단양읍",75.7188613139705
